Moisture,ADC,Temperature,Humidity
7.94,2941,29.7,52
10.71,2930,29,52
11.2,2928,29.2,52
11.68,2926,29.5,52
12.16,2924,29.2,52
11.2,2928,29.8,52
12.88,2921,29.4,52
21.75,2879,29.7,52
11.92,2925,29.9,52
11.44,2927,29.9,52
12.16,2924,29.9,52
11.92,2925,29.9,52
21.37,2881,29.2,52
11.92,2925,29.4,52
-0.31,2971,29,52
12.4,2923,29.2,52
14.72,2913,29,52
13.58,2918,29.2,52
15.39,2910,29,52
16.92,2903,29.6,52
4.22,2955,29.8,52
17.98,2898,29.7,52
12.88,2921,29.1,52
12.64,2922,29.9,52
11.2,2928,29.7,52
12.16,2924,29.8,52
11.2,2928,29.1,52
14.27,2915,29.2,52
17.35,2901,29.3,52
11.92,2925,29.3,52
13.58,2918,29.3,52
12.4,2923,29.3,52
10.47,2931,29.3,52
19.82,2889,29.3,52
14.04,2916,29.3,52
14.27,2915,29.3,52
20.21,2887,29,52
10.47,2931,29.6,52
11.68,2926,29.1,52
12.64,2922,29,52
14.27,2915,29.6,52
11.92,2925,29.5,52
10.71,2930,29.1,52
15.62,2909,29.9,52
11.92,2925,29.6,52
12.88,2921,29.8,52
11.92,2925,29.7,52
12.4,2923,29.1,52
12.16,2924,29.9,52
14.27,2915,29.7,52
12.4,2923,29.8,52
11.2,2928,29.7,52
-0.02,2970,29.8,52
10.47,2931,29.7,52
13.58,2918,29.1,52
15.39,2910,29.2,52
13.34,2919,29.3,52
11.92,2925,29,52
13.34,2919,29.2,52
11.92,2925,29.3,52
11.92,2925,29,52
12.88,2921,29.9,52
15.17,2911,29.9,52
16.06,2907,29.9,52
10.71,2930,29.9,52
12.64,2922,29.7,52
10.47,2931,29.1,52
14.72,2913,29.3,52
12.4,2923,29,52
11.68,2926,29.6,52
11.68,2926,29.5,52
11.44,2927,29.1,52
13.34,2919,29,52
10.22,2932,29.4,52
11.68,2926,29.5,52
12.4,2923,29.1,52
10.71,2930,29.4,52
11.92,2925,29.5,52
12.4,2923,29.8,52
14.95,2912,29.9,52
2.83,2960,29.9,52
14.72,2913,29.4,52
14.49,2914,29.8,52
11.44,2927,29.9,52
11.68,2926,29.6,52
12.4,2923,29.5,52
11.92,2925,29.7,52
13.58,2918,29.3,52
13.34,2919,29.1,52
12.4,2923,29.8,52
11.92,2925,29.9,52
11.68,2926,29.4,52
12.64,2922,29.5,52
11.2,2928,29.7,52
13.34,2919,29.6,52
16.92,2903,29.7,52
12.4,2923,29.2,52
12.4,2923,29.2,52
12.4,2923,29.3,52
12.64,2922,29.3,52
11.2,2928,29.1,52
9.47,2935,29.1,52
12.64,2922,29.5,52
12.16,2924,29.2,52
13.81,2917,29.4,52
12.16,2924,29.1,52
10.96,2929,29.8,52
14.27,2915,29.6,52
13.81,2917,29.3,52
12.64,2922,29.7,52
11.92,2925,29.4,52
11.92,2925,29.1,52
21.94,2878,29.5,52
12.16,2924,29.1,52
11.68,2926,29.8,52
11.2,2928,29.6,52
12.16,2924,29.2,52
12.64,2922,29.5,52
11.92,2925,29.1,52
10.96,2929,29.5,52
13.34,2919,29.1,52
12.64,2922,29.5,52
12.4,2923,29.2,52
11.92,2925,29.1,52
13.34,2919,29.5,52
12.88,2921,29.2,52
8.71,2938,29.1,52
13.34,2919,29.5,52
26.24,2853,29.6,52
12.64,2922,29.3,52
14.49,2914,29.7,52
11.2,2928,29,52
13.81,2917,29.2,52
13.34,2919,29.3,52
11.2,2928,29.4,52
11.92,2925,29.7,52
11.92,2925,29.6,52
11.92,2925,29.6,52
11.92,2925,29.5,52
13.34,2919,29.5,52
12.4,2923,29.6,52
25.27,2859,29.8,52
11.92,2925,29.6,52
13.34,2919,29.9,52
11.68,2926,29.4,52
11.92,2925,29.6,52
12.4,2923,29.6,52
11.92,2925,29.6,52
10.71,2930,29.9,52
12.4,2923,29.4,52
11.68,2926,29.7,52
13.81,2917,29.6,52
